cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
570	1	203.061	2	102.03	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:570###	 	G1,	83.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=570	1	0	N/A	0	N/A	53
577	1	192.066	1	192.066	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:577###	 	G1,	127.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=577	1	0	Olivetol	1	NIST17;	35
576	1	609.248	1	609.248	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:576###	 	G1,	174.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=576	1	1	N/A	0	N/A	39
575	1	403.235	2	202.117	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:575###	 	G1,	159.42	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=575	1	1	N/A	0	N/A	-1
574	1	613.367	2	307.184	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:574###	 	G1,	98.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=574	1	1	N/A	0	N/A	4
60	1	355.263	1	355.263	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:60###	 	G1,	261.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=60	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
61	1	294.154	1	294.154	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:61###	 	G1,	26.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=61	1	1	N/A	0	N/A	55
258	1	279.169	1	279.169	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:258###	 	G1,	131.58	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=258	1	0	Spectral Match to Phe-Leu from NIST14	1	GNPS-NIST14-MATCHES;	35
259	1	546.356	1	546.356	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:259###	 	G1,	311.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=259	1	1	Spectral Match to 1-Octadecyl-2-acetyl-sn-glycero-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
64	1	242.284	1	242.284	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:64###	 	G1,	311.18	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=64	1	1	12,13-Dihydroxy-9Z-octadecenoic acid	1	NIST17;	-1
65	1	233.15	1	233.15	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:65###	 	G1,	38.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=65	1	0	Spectral Match to Ser-Leu from NIST14	1	GNPS-NIST14-MATCHES;	-1
66	1	217.155	1	217.155	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:66###	 	G1,	32.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=66	1	0	Spectral Match to Val-Val from NIST14	1	GNPS-NIST14-MATCHES;	35
67	1	1191.5	2	596.252	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:67###	 	G1,	196.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=67	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
252	1	452.337	1	452.337	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:252###	 	G1,	300.65	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=252	1	1	Spectral Match to Hyodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
69	1	593.331	1	593.331	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:69###	 	G1,	200.54	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=69	1	0	Spectral Match to Urobilin from NIST14	1	GNPS-NIST14-MATCHES;	31
250	1	303.195	1	303.195	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:250###	 	G1,	294.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=250	1	0	Steviol	1	NIST17;	80
251	1	385.143	1	385.143	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:251###	 	G1,	166.49	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=251	1	1	N/A	0	N/A	11
256	1	335.159	1	335.159	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:256###	 	G1,	186.1	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=256	1	1	N/A	0	N/A	81
257	1	274.201	1	274.201	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:257###	 	G1,	166.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=257	1	1	N/A	0	N/A	-1
254	1	485.359	1	485.359	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:254###	 	G1,	348.03	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=254	1	0	N/A	0	N/A	103
255	1	196.017	2	98.5084	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:255###	 	G1,	293.25	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=255	1	1	N/A	0	N/A	33
603	1	1143.59	2	572.294	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:603###	 	G1,	170.46	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=603	1	1	N/A	0	N/A	13
602	1	420.261	2	210.631	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:602###	 	G1,	101.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=602	1	0	N/A	0	N/A	131
939	1	458.304	2	229.652	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:939###	 	G1,	106.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=939	1	0	Spectral Match to Val-Ile-Lys from NIST14	1	GNPS-NIST14-MATCHES;	4
731	1	459.346	1	459.346	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:731###	 	G1,	342.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=731	1	0	1-Hydroxy Vitamin D3	1	NIST17;	6
730	1	496.272	1	496.272	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:730###	 	G1,	200.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=730	1	1	Taurocholic acid	1	NIST17;	47
733	1	619.315	2	310.158	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:733###	 	G1,	328.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=733	1	1	N/A	0	N/A	99
732	1	595.358	2	298.179	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:732###	 	G1,	142.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=732	1	1	N/A	0	N/A	230
735	1	450.379	1	450.379	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:735###	 	G1,	329.38	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=735	1	1	1,2-Dimyristoyl-sn-glycerol	1	NIST17;	117
734	1	597.361	1	597.361	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:734###	 	G1,	273.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=734	1	0	N/A	0	N/A	11
508	1	514.283	1	514.283	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:508###	 	G1,	190.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=508	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	70
509	1	684.466	2	342.733	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:509###	 	G1,	129.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=509	1	0	Spectral Match to Leu-Leu-Arg from NIST14	1	GNPS-NIST14-MATCHES;	4
506	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:506###	 	G1,	223.29	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=506	1	0	Cyanuric acid	1	NIST17;	19
507	1	399.25	1	399.25	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:507###	 	G1,	319.41	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=507	1	0	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	1	GNPS-NIST14-MATCHES;	-1
504	1	374.229	1	374.229	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:504###	 	G1,	91.91	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=504	1	1	Leu Ile Glu	1	METLIN;	35
505	1	229.143	1	229.143	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:505###	 	G1,	213.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=505	1	0	Spectral Match to Dodecanedioic acid from NIST14	1	GNPS-NIST14-MATCHES;	12
502	1	502.324	2	251.662	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:502###	 	G1,	94.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=502	1	0	Spectral Match to Ile-Leu-Lys from NIST14	1	GNPS-NIST14-MATCHES;	4
503	1	591.317	1	591.317	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:503###	 	G1,	244.18	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=503	1	0	Spectral Match to Urobilin from NIST14	1	GNPS-NIST14-MATCHES;	31
500	1	462.267	1	462.267	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:500###	 	G1,	184.47	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=500	1	1	Taurocholic acid	1	NIST17;	24
501	1	897.538	1	897.538	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:501###	 	G1,	230.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=501	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
630	1	797.556	1	797.556	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:630###	 	G1,	260.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=630	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
631	1	852.458	2	426.729	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:631###	 	G1,	123.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=631	1	0	N/A	0	N/A	95
632	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:632###	 	G1,	11.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=632	1	0	L-Asparagine	1	NIST17;	19
633	1	613.281	1	613.281	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:633###	 	G1,	242.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=633	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
469	1	332.159	1	332.159	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:469###	 	G1,	181.21	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=469	1	0	N/A	0	N/A	-1
468	1	426.262	1	426.262	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:468###	 	G1,	293.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=468	1	1	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	67
636	1	914.561	1	914.561	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:636###	 	G1,	229.82	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=636	1	1	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
637	1	833.576	1	833.576	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:637###	 	G1,	230.85	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=637	1	0	N/A	0	N/A	66
465	1	347.188	1	347.188	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:465###	 	G1,	233.01	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=465	1	0	NCGC00385928-01_C20H28O4_Gibbane-1,10-dicarboxylic acid, 1,4a-dimethyl-8-methylene-, (1alpha,4aalpha,4bbeta,10beta)-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	-1
464	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:464###	 	G1,	252.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=464	1	0	Cyanuric acid	1	NIST17;	19
467	1	463.378	1	463.378	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:467###	 	G1,	305.84	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=467	1	0	N/A	0	N/A	6
466	1	203.061	2	102.03	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:466###	 	G1,	103.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=466	1	0	N/A	0	N/A	53
461	1	462.267	1	462.267	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:461###	 	G1,	210.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=461	1	1	Taurocholic acid	1	NIST17;	24
460	1	937.577	2	469.288	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:460###	 	G1,	237.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=460	1	1	.beta.-Muricholic acid	1	NIST17;	61
463	1	435.231	2	218.115	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:463###	 	G1,	331.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=463	1	1	N/A	0	N/A	-1
462	1	371.295	1	371.295	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:462###	 	G1,	325.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=462	1	0	Spectral Match to Chenodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
901	1	494.26	1	494.26	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:901###	 	G1,	151.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=901	1	1	N/A	0	N/A	-1
168	1	319.165	1	319.165	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:168###	 	G1,	182.9	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=168	1	0	Albuterol	1	NIST17;	141
169	1	302.207	1	302.207	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:169###	 	G1,	136.61	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=169	1	1	Spectral Match to Ile-Gly-Ile from NIST14	1	GNPS-NIST14-MATCHES;	35
164	1	279.231	1	279.231	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:164###	 	G1,	315.14	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=164	1	0	13S-Hydroxy-9Z,11E-octadecadienoic acid, methyl ester	1	NIST17;	23
165	1	302.207	1	302.207	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:165###	 	G1,	111.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=165	1	1	Spectral Match to Val-Gly-Val from NIST14	1	GNPS-NIST14-MATCHES;	35
166	1	389.268	1	389.268	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:166###	 	G1,	215.95	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=166	1	0	19,20-Dihydroxy-4Z,7Z,10Z,13Z,16Z-docosapentaenoic acid	1	NIST17;	43
167	1	598.255	1	598.255	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:167###	 	G1,	192.42	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=167	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	1
160	1	183.15	1	183.15	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:160###	 	G1,	176.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=160	1	0	Spectral Match to Val-Val from NIST14	1	GNPS-NIST14-MATCHES;	35
161	1	255.232	1	255.232	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:161###	 	G1,	312.76	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=161	1	0	Methyl palmitoleate	1	NIST17;	23
162	1	258.206	1	258.206	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:162###	 	G1,	133.81	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=162	1	1	9,11-Methane-epoxyprostaglandin F1.alpha.	1	NIST17;	-1
163	1	783.577	1	783.577	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:163###	 	G1,	302.03	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=163	1	0	Spectral Match to Deoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
964	1	515.328	2	258.164	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:964###	 	G1,	89.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=964	1	1	Spectral Match to Ile-Met from NIST14	1	GNPS-NIST14-MATCHES;	38
965	1	804.432	2	402.716	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:965###	 	G1,	117.27	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=965	1	0	N/A	0	N/A	187
966	1	616.368	2	308.684	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:966###	 	G1,	100.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=966	1	0	N/A	0	N/A	4
967	1	331.284	1	331.284	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:967###	 	G1,	309.85	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=967	1	0	Spectral Match to Ricinoleic acid methyl ester from NIST14	1	GNPS-NIST14-MATCHES;	23
960	1	389.086	1	389.086	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:960###	 	G1,	165.3	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=960	1	1	N/A	0	N/A	148
961	1	652.404	1	652.404	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:961###	 	G1,	136.91	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=961	1	1	val-leu-pro-val-pro	1	GNPS-LIBRARY;	137
962	1	397.179	1	397.179	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:962###	 	G1,	167.93	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=962	1	1	Quinapril	1	NIST17;	188
963	1	497.134	1	497.134	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:963###	 	G1,	135.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=963	1	1	N/A	0	N/A	-1
968	1	538.281	1	538.281	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:968###	 	G1,	193.94	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=968	1	1	N/A	0	N/A	-1
969	1	1205.62	2	603.309	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:969###	 	G1,	148.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=969	1	1	N/A	0	N/A	190
936	1	1102.58	2	551.791	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:936###	 	G1,	142.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=936	1	0	N/A	0	N/A	-1
935	1	748.37	2	374.685	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:935###	 	G1,	188.74	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=935	1	1	N/A	0	N/A	-1
934	1	1230.62	2	615.81	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:934###	 	G1,	170.42	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=934	1	0	N/A	0	N/A	13
908	1	508.363	1	508.363	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:908###	 	G1,	230.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=908	1	1	N/A	0	N/A	49
